# ==========================================================================
# HISPANIA.csv  ->  Amenti.live/HISPANIA.csv
# GENERATED by tools/harvest-frame.py from Pleiades · CC BY 3.0
# DO NOT HAND-EDIT except the `why` column. Re-run the tool.
# 
# frame  hispania · Hispania · 38.50,-4.00 · 400 km
# detail reference   NOTHING HAS BEEN AUTHORED ON THIS FRAME.
# 
# tier       pin = a specific position · wash = bounds to seek within
# precision  precise | rough | related — `related` means the bound is
#            assembled from CONNECTED PLACES, not from this one
# unplaced   1 = the coordinate is a 1/8-degree FALLBACK, not a location.
#            Such a row must not draw: a wash would claim bounds it
#            does not have. See GEO.json — unplaced = NO MARK.
# why        the only authored column. Pleiades holds none of it.
# ==========================================================================
key,name,kind,tier,precision,lat,lon,from,until,km,unplaced,uri,why
pl-256156,Encinajero de los Frailes de San Jerónimo,villa,pin,precise,37.80142,-4.986029,-30,640,116.1,0,https://pleiades.stoa.org/places/256156,
pl-255977,Anatolikon Stoma,river,wash,related,37.5990669022,-4.67042533245,300,640,116.1,0,https://pleiades.stoa.org/places/255977,
pl-256037,Cabeza de Vaca,station,pin,precise,38.252519,-5.308883,-330,300,117.4,0,https://pleiades.stoa.org/places/256037,
pl-256056,Carbula,settlement,pin,precise,37.809644,-5.019918,-330,2100,117.7,0,https://pleiades.stoa.org/places/256056,
pl-266015,El Ruedo,villa,pin,precise,37.4430896,-4.0896184,-30,2099,117.8,0,https://pleiades.stoa.org/places/266015,
pl-256421,S. Bárbara,mine-2,pin,precise,37.888917,-5.104237,-550,300,118.0,0,https://pleiades.stoa.org/places/256421,
pl-795162153,Castillo de Almodóvar del Río,castle,pin,precise,37.8073618971,-5.0237195154,,,118.1,0,https://pleiades.stoa.org/places/795162153,
pl-256407,Sabetanum,settlement,pin,precise,37.654881,-4.824214,-30,300,118.5,0,https://pleiades.stoa.org/places/256407,
pl-266096,Villarrodrigo,settlement,pin,precise,38.48772,-2.636366,-30,300,118.7,0,https://pleiades.stoa.org/places/266096,
pl-265841,Caput fluminis Anae,station|settlement-modern,pin,precise,38.9679537724,-2.76708700356,-30,2099,118.9,0,https://pleiades.stoa.org/places/265841,
pl-256292,Mellaria,settlement,pin,precise,38.2945642,-5.3399481,-30,640,119.0,0,https://pleiades.stoa.org/places/256292,
pl-803793619,Via Augusta,road,wash,related,38.8667288711,-2.7123322949,-30,300,119.0,0,https://pleiades.stoa.org/places/803793619,
pl-266517,Untitled,aqueduct,wash,rough,39.5,-4.5,-30,640,119.3,1,https://pleiades.stoa.org/places/266517,
pl-268027,Untitled,canal,wash,rough,39.5,-4.5,-30,640,119.3,1,https://pleiades.stoa.org/places/268027,
