key,name,kind,tier,lat,lon,km,mentions,sources,in,matched_as,unsearchable_forms,uri,first_seen
pl-580115,Teithras,settlement|deme (Athenian),pin,38.00482,23.94227,19.0,0,0,,,0,https://pleiades.stoa.org/places/580115,
pl-541129,Teleidai,settlement,pin,38.58279,24.13187,75.4,0,0,,,0,https://pleiades.stoa.org/places/541129,
pl-408217405,Telesterion,sanctuary (religious center)|temple,pin,38.04091,23.53863,17.7,0,0,,,0,https://pleiades.stoa.org/places/408217405,
pl-541130,Telethrion (mountain),mountain,pin,38.86667,23.18972,108.8,0,0,,,0,https://pleiades.stoa.org/places/541130,
pl-570710,Temenion,settlement,pin,37.58169,22.7378,97.8,0,0,,,0,https://pleiades.stoa.org/places/570710,
pl-579872,Temple of Aphaia on Aegina,sanctuary (religious center)|temple,pin,37.75438,23.53325,30.7,0,0,,,0,https://pleiades.stoa.org/places/579872,
pl-516817907,Temple of Aphrodite on the Acrocorinth,temple,pin,37.89174,22.87548,75.4,0,0,,,0,https://pleiades.stoa.org/places/516817907,
pl-462127127,Temple of Apollo Daphnephoros,temple,pin,38.39537,23.79467,46.1,0,0,,,0,https://pleiades.stoa.org/places/462127127,
pl-240065109,Temple of Apollo Patroos,temple,pin,37.97556,23.72212,1.0,0,0,,,0,https://pleiades.stoa.org/places/240065109,
pl-579875,Temple of Apollo Zoster,temple,pin,37.81001,23.77373,19.7,0,0,,,3,https://pleiades.stoa.org/places/579875,
pl-570500582,Temple of Apollo at Corinth,sanctuary (religious center)|temple,pin,37.90603,22.87919,74.9,0,0,,,0,https://pleiades.stoa.org/places/570500582,
pl-464482219,Temple of Apollo at Delphi,temple,pin,38.48232,22.50122,120.6,0,0,,,0,https://pleiades.stoa.org/places/464482219,
pl-468194251,Temple of Ares,temple,pin,37.97553,23.72275,1.0,0,0,,,0,https://pleiades.stoa.org/places/468194251,
pl-741537853,Temple of Artemis (Aulis),ruin|sanctuary (religious center)|temple,pin,38.43336,23.59243,51.4,0,0,,,0,https://pleiades.stoa.org/places/741537853,
pl-277534797,Temple of Artemis Agrotera,sanctuary (religious center),pin,37.96755,23.73548,1.9,0,0,,,0,https://pleiades.stoa.org/places/277534797,
pl-139216315,Temple of Artemis Orthia,temple,pin,37.08287,22.43511,151.7,0,0,,,0,https://pleiades.stoa.org/places/139216315,
pl-845103545,Temple of Artemis Orthosia,temple,pin,37.63644,23.15032,63.7,0,0,,,0,https://pleiades.stoa.org/places/845103545,
pl-955675680,Temple of Artemis and Apollo,sanctuary (religious center),pin,38.63651,22.89542,102.7,0,0,,,0,https://pleiades.stoa.org/places/955675680,
pl-372843530,Temple of Athena Alea at Tegea,sanctuary (religious center)|temple,pin,37.45548,22.4204,129.1,0,0,,,0,https://pleiades.stoa.org/places/372843530,
pl-118337619,Temple of Athena Nike,temple,pin,37.97153,23.72489,1.4,0,0,,,0,https://pleiades.stoa.org/places/118337619,
pl-42288211,Temple of Athena Pallenis,temple,pin,38.01417,23.84437,10.8,0,0,,,0,https://pleiades.stoa.org/places/42288211,
pl-513711610,Temple of Athena Pronaia,temple,pin,38.48013,22.50837,119.9,0,0,,,0,https://pleiades.stoa.org/places/513711610,
pl-397011004,Temple of Athena Skiras at Phaleron,temple,wash,37.93731,23.70625,5.5,0,0,,,0,https://pleiades.stoa.org/places/397011004,
pl-579886,Temple of Athena Skiras on Salamis,sanctuary (religious center),pin,37.98336,23.5371,16.7,0,0,,,1,https://pleiades.stoa.org/places/579886,
pl-579884,Temple of Athena at Sounion,temple,pin,37.65292,24.02708,45.2,0,0,,,2,https://pleiades.stoa.org/places/579884,
pl-189946519,Temple of Dionysos at Eretria,sanctuary (religious center),pin,38.39825,23.79016,46.4,0,0,,,0,https://pleiades.stoa.org/places/189946519,
pl-33738912,Temple of Dionysus Lysios (Thebes),unlocated|temple,wash,38.32052,23.31873,51.8,0,0,,,0,https://pleiades.stoa.org/places/33738912,
pl-786277755,Temple of Enodia,sanctuary (religious center)|temple,pin,39.3893,22.74237,178.1,0,0,,,0,https://pleiades.stoa.org/places/786277755,
pl-518758744,Temple of Kronos and Rhea,shrine|temple,pin,37.96825,23.73352,1.8,0,0,,,0,https://pleiades.stoa.org/places/518758744,
pl-659771158,"Temple of Olympian Zeus, Athens",archaeological site|temple,pin,37.96943,23.73311,1.7,0,0,,,0,https://pleiades.stoa.org/places/659771158,
pl-107524051,Temple of Poseidon at Isthmia,temple,pin,37.91573,22.99301,64.8,0,0,,,0,https://pleiades.stoa.org/places/107524051,
pl-580086,Temple of Poseidon at Sounion,temple,pin,37.65021,24.02459,45.4,0,0,,,0,https://pleiades.stoa.org/places/580086,
pl-226121402,Temple of Roma and Augustus (Athens),temple,pin,37.97163,23.72731,1.4,0,0,,,0,https://pleiades.stoa.org/places/226121402,
pl-474652024,Temple of Zeus at Lebadea,temple,pin,38.43034,22.86047,90.6,0,0,,,0,https://pleiades.stoa.org/places/474652024,
pl-109791198,Temple of Zeus at Nemea,temple,pin,37.80956,22.71048,91.3,0,0,,,0,https://pleiades.stoa.org/places/109791198,
pl-570711,Tenea,settlement|settlement-modern,pin,37.80794,22.86789,77.9,0,0,,,0,https://pleiades.stoa.org/places/570711,
pl-541132,Tenerikon Pedion,plain|map label location,pin,38.36549,23.33815,54.4,0,0,,,0,https://pleiades.stoa.org/places/541132,
pl-590074,Tenos (island),island,pin,37.61507,25.11324,128.5,0,0,,,6,https://pleiades.stoa.org/places/590074,
pl-590073,Tenos (settlement),settlement|settlement-modern,pin,37.5385,25.1617,135.4,0,0,,,7,https://pleiades.stoa.org/places/590073,
pl-818633083,Terrace of the Lions at Delos,"agora, forum, plaza (deprecated)",pin,37.40238,25.267,150.1,0,0,,,0,https://pleiades.stoa.org/places/818633083,
pl-580116,Tetrakomoi,"people, tribe (historical cultural group)",wash,37.875,23.625,15.1,0,0,,,0,https://pleiades.stoa.org/places/580116,
pl-541133,Teumessos,settlement,pin,38.35755,23.38228,51.4,0,0,,,0,https://pleiades.stoa.org/places/541133,
pl-570713,Teuthis,settlement,pin,37.59744,22.04128,154.3,0,0,,,0,https://pleiades.stoa.org/places/570713,
pl-570714,Teuthrone,settlement,pin,36.62114,22.48906,187.0,0,0,,,0,https://pleiades.stoa.org/places/570714,
pl-570721,Th(e)isoa,settlement,pin,37.62913,22.09398,148.8,0,0,,,3,https://pleiades.stoa.org/places/570721,
pl-570715,Thalamai,settlement|settlement-modern,pin,36.78451,22.32854,181.8,0,0,,,0,https://pleiades.stoa.org/places/570715,
pl-570716,Thaliades,settlement,pin,37.78236,21.94745,157.8,0,0,,,0,https://pleiades.stoa.org/places/570716,
pl-541135,Thaumakia?,settlement,pin,39.17316,23.3396,136.5,0,0,,,0,https://pleiades.stoa.org/places/541135,
pl-541136,Thaumakoi,settlement,pin,39.12655,22.322,176.3,0,0,,,0,https://pleiades.stoa.org/places/541136,
pl-573551,Thaumasion (mountain),unlocated|mountain,wash,37.65508,22.2483,135.0,0,0,,,0,https://pleiades.stoa.org/places/573551,
pl-576206943,The House of the Masks,townhouse|architectural complex,pin,37.39628,25.26943,150.6,0,0,,,0,https://pleiades.stoa.org/places/576206943,
pl-333036425,The Siphnian Treasury,treasury (deprecated),pin,38.48162,22.50157,120.5,0,0,,,0,https://pleiades.stoa.org/places/333036425,
pl-333036424,Theater at Delphi,"theatre, theater",pin,38.48255,22.5005,120.7,0,0,,,0,https://pleiades.stoa.org/places/333036424,
pl-958299306,Theater at Stymphalos,"theatre, theater",pin,37.86069,22.46287,111.8,0,0,,,0,https://pleiades.stoa.org/places/958299306,
pl-375191030,Theater at Thorikos,"theatre, theater",pin,37.738,24.0537,39.6,0,0,,,0,https://pleiades.stoa.org/places/375191030,
pl-671846980,"Theater at the Sanctuary of Asklepios, Epidauros","theatre, theater",pin,37.59597,23.07927,71.4,0,0,,,0,https://pleiades.stoa.org/places/671846980,
pl-686869856,Theater of Aigeira,"theatre, theater",pin,38.1285,22.37766,119.3,0,0,,,0,https://pleiades.stoa.org/places/686869856,
pl-917412528,Theater of Delos,"theatre, theater",pin,37.39698,25.26814,150.4,0,0,,,0,https://pleiades.stoa.org/places/917412528,
pl-649966335,Theater of Dionysus Eleuthereus,"theatre, theater",pin,37.97043,23.72774,1.5,0,0,,,0,https://pleiades.stoa.org/places/649966335,
pl-177668735,Theater of Icarion Aegeidas (Attica),"archaeological site|theatre, theater",pin,38.09562,23.90048,19.6,0,0,,,0,https://pleiades.stoa.org/places/177668735,
pl-528335956,Theater of Melos,"theatre, theater",pin,36.73784,24.42106,151.5,0,0,,,0,https://pleiades.stoa.org/places/528335956,
pl-297166731,Theater of Orchomenus,"theatre, theater",pin,38.49344,22.97526,86.8,0,0,,,0,https://pleiades.stoa.org/places/297166731,
pl-953624202,Theater of Tegea,"theatre, theater",pin,37.46405,22.42939,128.0,0,0,,,0,https://pleiades.stoa.org/places/953624202,
pl-58858515,Theater of Zea,"theatre, theater",pin,37.93725,23.64464,8.9,0,0,,,0,https://pleiades.stoa.org/places/58858515,
pl-542568395,Theater of ancient Sicyon,"theatre, theater",pin,37.98398,22.71116,89.1,0,0,,,0,https://pleiades.stoa.org/places/542568395,
pl-651069708,Theater of the Muses,"theatre, theater",pin,38.32051,23.05403,69.8,0,0,,,0,https://pleiades.stoa.org/places/651069708,
pl-596063692,Theatre of Messene,"theatre, theater",pin,37.17784,21.91891,182.8,0,0,,,0,https://pleiades.stoa.org/places/596063692,
pl-541137,Thebai Phthiotides,"theatre, theater|wall (of a city), city wall|wall|settlement|fort, tower (deprecated)",pin,39.27339,22.76177,166.1,0,0,,,0,https://pleiades.stoa.org/places/541137,
pl-570719,Theious (river),"river, drainage",wash,37.25,22.25,153.6,0,0,,,0,https://pleiades.stoa.org/places/570719,
pl-570720,Theisoa,castle|ruin|settlement|acropolis,pin,37.50643,21.96251,164.0,0,0,,,3,https://pleiades.stoa.org/places/570720,
pl-830927276,Themistoklean Wall,"wall (of a city), city wall",wash,37.97473,23.72564,1.0,0,0,,,0,https://pleiades.stoa.org/places/830927276,
pl-570723,Therapne,settlement,pin,37.05392,22.4557,152.5,0,0,,,0,https://pleiades.stoa.org/places/570723,
pl-570724,Thermasia,settlement,pin,37.40939,23.32634,73.0,0,0,,,0,https://pleiades.stoa.org/places/570724,
pl-17374034,Theseion,tomb|sanctuary (religious center)|temple,pin,37.9733,23.7281,1.2,0,0,,,0,https://pleiades.stoa.org/places/17374034,
pl-35638987,Thespian Polyandrion (Boeotia),tomb,pin,38.29255,23.16621,59.9,0,0,,,0,https://pleiades.stoa.org/places/35638987,
pl-541144,Thetideion,sanctuary (religious center)|settlement|settlement-modern,pin,39.35111,22.50767,185.3,0,0,,,0,https://pleiades.stoa.org/places/541144,
pl-541145,Thetonion,settlement,pin,39.2932,22.20606,196.6,0,0,,,0,https://pleiades.stoa.org/places/541145,
pl-570730,Thoknia,settlement|settlement-modern,pin,37.42031,22.07956,157.9,0,0,,,0,https://pleiades.stoa.org/places/570730,
pl-570731,Tholos,"catacomb, cemetery, necropolis",pin,37.55036,24.30429,70.0,0,0,,,1,https://pleiades.stoa.org/places/570731,
pl-274083926,Tholos of Athena Pronaia,temple,pin,38.48015,22.50787,120.0,0,0,,,0,https://pleiades.stoa.org/places/274083926,
pl-91288718,Tholos of Athens,architectural complex,pin,37.97487,23.72194,1.1,0,0,,,3,https://pleiades.stoa.org/places/91288718,
pl-32732054,Tholos tomb at Marathon,tomb,pin,38.12133,23.95463,25.1,0,0,,,0,https://pleiades.stoa.org/places/32732054,
pl-580118,Thorai?,settlement,pin,37.79343,23.93763,28.1,0,0,,,0,https://pleiades.stoa.org/places/580118,
pl-580119,Thorikos,settlement|deme (Athenian),pin,37.73787,24.05363,39.6,0,0,,,0,https://pleiades.stoa.org/places/580119,
pl-772835485,Thorikos Residential and Production District,"production center (manufacturing, fishing)|settlement",pin,37.73931,24.05232,39.4,0,0,,,0,https://pleiades.stoa.org/places/772835485,
pl-570733,Thouria,settlement|acropolis,pin,37.11004,22.05069,176.9,0,0,,,0,https://pleiades.stoa.org/places/570733,
pl-487031708,Thourion,hill,pin,38.499,22.824,97.5,0,0,,,0,https://pleiades.stoa.org/places/487031708,
pl-580121,Thriasion Lager,"fort|fort, tower (deprecated)",pin,38.05217,23.63483,11.1,0,0,,,0,https://pleiades.stoa.org/places/580121,
pl-580122,Thriasion Pedion,plain,wash,38.125,23.625,18.1,0,0,,,0,https://pleiades.stoa.org/places/580122,
pl-558185735,Throni tower,tower (single),pin,37.58339,23.37604,54.2,0,0,,,0,https://pleiades.stoa.org/places/558185735,
pl-541147,Thronion,"fort, tower (deprecated)",pin,38.77584,22.72573,124.0,0,0,,,0,https://pleiades.stoa.org/places/541147,
pl-580123,Thymaitadai,settlement|deme (Athenian),pin,37.96753,23.61991,9.6,0,0,,,0,https://pleiades.stoa.org/places/580123,
pl-570735,Thyraion,settlement|settlement-modern,pin,37.50143,22.12468,150.8,0,0,,,1,https://pleiades.stoa.org/places/570735,
pl-570738,Tiasa (river),"river, drainage",pin,37.04956,22.44183,153.8,0,0,,,0,https://pleiades.stoa.org/places/570738,
pl-910479808,Tigani basilica,church,pin,36.54565,22.36621,200.2,0,0,,,0,https://pleiades.stoa.org/places/910479808,
pl-541148,Tilphosaion?,"fort, tower (deprecated)",pin,38.37106,22.99454,77.2,0,0,,,0,https://pleiades.stoa.org/places/541148,
pl-570740,Tiryns,"settlement|findspot, place of finding, find place",pin,37.59928,22.79999,92.0,0,0,,,0,https://pleiades.stoa.org/places/570740,
pl-570741,Titane,settlement|acropolis,pin,37.9204,22.62489,96.9,0,0,,,0,https://pleiades.stoa.org/places/570741,
pl-541152,Tithorea/Neon,settlement,pin,38.5855,22.6686,114.1,0,0,,,1,https://pleiades.stoa.org/places/541152,
pl-541153,Tithronion,settlement,pin,38.67533,22.58107,126.1,0,0,,,0,https://pleiades.stoa.org/places/541153,
pl-541154,Tol(o)phon,"wall (of a city), city wall|settlement",pin,38.37548,22.29651,132.4,0,0,,,0,https://pleiades.stoa.org/places/541154,
pl-920972287,Tomb of Epaminondas,tomb,pin,37.5861,22.42157,123.0,0,0,,,0,https://pleiades.stoa.org/places/920972287,
pl-513113841,Tomb of Kar (Megarid),tomb,pin,37.97837,23.33069,34.8,0,0,,,0,https://pleiades.stoa.org/places/513113841,
pl-137893603,Tomb of Menidi,tomb,pin,38.05886,23.73885,8.4,0,0,,,0,https://pleiades.stoa.org/places/137893603,
pl-219059935,Tomb of Orestes (Sparta),tomb|temple,pin,37.001,22.5,153.9,0,0,,,0,https://pleiades.stoa.org/places/219059935,
pl-598581244,Tomb of Themistocles,tomb,pin,37.94161,23.61727,10.7,0,0,,,0,https://pleiades.stoa.org/places/598581244,
pl-623023668,Tomb of the Seven against Thebes at Eleusis,unlocated|tomb,wash,38.0411,23.5374,17.8,0,0,,,0,https://pleiades.stoa.org/places/623023668,
pl-570742,Torthyneion,settlement,pin,37.70667,22.15481,141.5,0,0,,,0,https://pleiades.stoa.org/places/570742,
pl-282029780,Tower of Amfikleia,tower (single),pin,38.64241,22.58134,123.9,0,0,,,0,https://pleiades.stoa.org/places/282029780,
pl-688532642,Tower of Koronia,tower (defensive),pin,38.39326,22.96129,81.0,0,0,,,0,https://pleiades.stoa.org/places/688532642,
pl-638120044,"Tower of Oinoe, Marathon","fort, tower (deprecated)",pin,38.15557,23.9319,26.2,0,0,,,0,https://pleiades.stoa.org/places/638120044,
pl-999947807,Tower of Vravrona,tower (defensive),pin,37.91381,23.95686,21.6,0,0,,,2,https://pleiades.stoa.org/places/999947807,
pl-89350791,Tower of the Winds,monument,pin,37.97418,23.72702,1.1,0,0,,,0,https://pleiades.stoa.org/places/89350791,
pl-541156,Trachin?,settlement,pin,38.36606,22.78134,93.0,0,0,,,0,https://pleiades.stoa.org/places/541156,
pl-570744,Trachy (mountain),mountain|map label location,pin,37.74199,22.3872,120.7,0,0,,,0,https://pleiades.stoa.org/places/570744,
pl-570745,Tragos (river),"river, drainage",wash,37.75,22.25,132.3,0,0,,,0,https://pleiades.stoa.org/places/570745,
pl-741077609,Trapeza/Koumari temple (Achaia),temple,pin,38.21971,22.02994,150.8,0,0,,,0,https://pleiades.stoa.org/places/741077609,
pl-570746,Trapezous,settlement,pin,37.45628,22.06068,157.9,0,0,,,0,https://pleiades.stoa.org/places/570746,
pl-541158,Trapheia?,settlement,pin,38.37808,23.30176,57.5,0,0,,,0,https://pleiades.stoa.org/places/541158,
pl-190863456,Treasury of Atreus,tomb,pin,37.72688,22.75374,90.1,0,0,,,0,https://pleiades.stoa.org/places/190863456,
pl-579842268,Treasury of the Massaliots,"treasure house, treasury",pin,38.48013,22.50806,120.0,0,0,,,0,https://pleiades.stoa.org/places/579842268,
pl-570747,Treis Ammoundas,temple,pin,37.67767,24.334,63.2,0,0,,,0,https://pleiades.stoa.org/places/570747,
pl-541160,Trephia L.,lake,wash,38.25,23.25,51.2,0,0,,,0,https://pleiades.stoa.org/places/541160,
pl-573567,Tretos,"mountain|settlement-modern|pass, ""gates"" (landform)",pin,37.78261,22.72055,91.2,0,0,,,0,https://pleiades.stoa.org/places/573567,
pl-570748,Tria Pigadia,settlement,pin,36.72997,24.53615,156.7,0,0,,,0,https://pleiades.stoa.org/places/570748,
pl-570749,Trikaranon (mountain),mountain|map label location,pin,37.83046,22.69016,92.6,0,0,,,0,https://pleiades.stoa.org/places/570749,
pl-573568,Trikka,settlement,wash,37.11035,21.90598,187.7,0,0,,,0,https://pleiades.stoa.org/places/573568,
pl-570750,Trikolonoi,settlement,pin,37.48005,22.16517,148.4,0,0,,,0,https://pleiades.stoa.org/places/570750,
pl-580124,Trikomoi,"people, tribe (historical cultural group)",wash,38.125,23.625,18.1,0,0,,,0,https://pleiades.stoa.org/places/580124,
pl-580125,Trikorynthos,settlement|deme (Athenian),pin,38.16471,23.99993,31.2,0,0,,,0,https://pleiades.stoa.org/places/580125,
pl-570752,Trikrana (island),island,pin,37.26786,23.28109,88.8,0,0,,,0,https://pleiades.stoa.org/places/570752,
pl-570753,Trinasos,"fort, tower (deprecated)",pin,36.79918,22.61299,164.5,0,0,,,0,https://pleiades.stoa.org/places/570753,
pl-580126,Trinemeia,settlement,pin,38.07916,23.85286,15.3,0,0,,,0,https://pleiades.stoa.org/places/580126,
pl-541166,Triteia,settlement,pin,38.40323,22.32251,131.3,0,0,,,0,https://pleiades.stoa.org/places/541166,
pl-373984234,Trophonius oracle (Boeotia),shrine|cave,pin,38.43156,22.87489,89.6,0,0,,,0,https://pleiades.stoa.org/places/373984234,
pl-877327047,Tsepi at Marathon,"catacomb, cemetery, necropolis|archaeological site",pin,38.12876,23.96633,26.4,0,0,,,0,https://pleiades.stoa.org/places/877327047,
pl-599993,Tsikalario,settlement,pin,37.06222,25.47136,184.8,0,0,,,0,https://pleiades.stoa.org/places/599993,
pl-482028558,Tsimintiri Archaic Site,island|sanctuary (religious center)|architectural complex|archaeological site,pin,36.97552,25.0209,160.0,0,0,,,0,https://pleiades.stoa.org/places/482028558,
pl-392437876,Tsimintiri island,island,pin,36.97586,25.01872,159.8,0,0,,,0,https://pleiades.stoa.org/places/392437876,
pl-580127,Tsoukrati,"fort, tower (deprecated)",pin,38.21291,23.61198,27.4,0,0,,,0,https://pleiades.stoa.org/places/580127,
pl-643508013,Tsoungiza (Archaia Nemea),archaeological site,pin,37.80965,22.70569,91.7,0,0,,,0,https://pleiades.stoa.org/places/643508013,
pl-570759,Tyros,settlement|acropolis,pin,37.24323,22.87207,111.6,0,0,,,0,https://pleiades.stoa.org/places/570759,
pl-328243338,Tzoungiza,settlement|archaeological site,pin,37.8101,22.7049,91.8,0,0,,,0,https://pleiades.stoa.org/places/328243338,
pl-384326689,Unit IV-1 at Nichoria,settlement|architectural complex,pin,37.00223,21.9153,193.6,0,0,,,0,https://pleiades.stoa.org/places/384326689,
pl-401250361,Unnamed Gate of the Themistoklean Wall,"gate (of a city), city gate",pin,37.98047,23.72332,0.5,0,0,,,1,https://pleiades.stoa.org/places/401250361,
pl-92232874,Unnamed Gate of the Themistoklean Wall,"gate (of a city), city gate",pin,37.97314,23.73339,1.3,0,0,,,1,https://pleiades.stoa.org/places/92232874,
pl-583617,Unnamed quarry,quarry,wash,37.875,23.375,33.2,0,0,,,0,https://pleiades.stoa.org/places/583617,
pl-583618,Untitled,"mine, quarry (deprecated)",wash,37.875,23.625,15.1,0,0,,,1,https://pleiades.stoa.org/places/583618,
pl-963101133,Untitled,quarry,pin,38.07306,23.8676,15.8,0,0,,,1,https://pleiades.stoa.org/places/963101133,
pl-963101135,Untitled,quarry,pin,38.06866,23.87241,15.8,0,0,,,1,https://pleiades.stoa.org/places/963101135,
